Company_Name,Date,Instruments,Size,Current_Ratings,Outlook,PDF,URL,Is_INC,Date_parsed,Urgency,is_steel,Name_upper,Urgency_final,Tier,Current_Rater,Sector,Source
Bihar Foundry & Casting Limited,"February 9, 2026",Long Term Bank Facilities,Rs. 822.82 Cr. (enhanced from Rs. 807.82 Cr.),IVR A (Upgraded),Stable,https://infomericstorage.blob.core.windows.net/uploads/PR_Bihar_Foundry_and_Casting09_Feb26_06485c3ae1.pdf,https://www.infomerics.com/pressrelease/bihar-foundry--casting-limited,False,2026-02-09,LOW,True,BIHAR FOUNDRY & CASTING LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rashi Steel and Power Limited,"February 9, 2026",Long Term Bank Facilities (Proposed),Rs. 20.00 Cr.,IVR BBB (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Rashi_Steel_9feb26_5ab866e3a0.pdf,https://www.infomerics.com/pressrelease/rashi-steel-and-power-limited,False,2026-02-09,LOW,True,RASHI STEEL AND POWER LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Pulkit Metals Private Limited,"February 5, 2026",Short Term Bank Facilities,Rs. 179.00 Cr.,IVR A2+ (Assigned),Nil,https://infomericstorage.blob.core.windows.net/uploads/PR_Pulkit_Metals05_Feb26_f20458d41d.pdf,https://www.infomerics.com/pressrelease/pulkit-metals-private-limited,False,2026-02-05,LOW,True,PULKIT METALS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Pushpit Steels Private Limited,"February 5, 2026",Long Term Bank Facilities,Rs. 655.46 Cr.,IVR A- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_pushpit_steels_5feb26_d4ed9515bf.pdf,https://www.infomerics.com/pressrelease/pushpit-steels-private-limited,False,2026-02-05,LOW,True,PUSHPIT STEELS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Prabodh Steel Private Limited,"February 2, 2026",Long Term Bank Facilities,Rs. 33.52 Cr.,IVR B (INC) (Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/PR_Prabodh_Steel_02_Feb26_67f9fe5e23.pdf,https://www.infomerics.com/pressrelease/prabodh-steel-private-limited,True,2026-02-02,LOW,True,PRABODH STEEL PRIVATE LIMITED,LOW,WARM,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Magnum MI Steel Private Limited,"February 2, 2026",Short Term Bank Facilities,Rs. 21.66 Cr.,IVR A2+ (Assigned),Nil,https://infomericstorage.blob.core.windows.net/uploads/PR_Magnum_MI_Steel02_Feb26_63e22a5166.pdf,https://www.infomerics.com/pressrelease/magnum-mi-steel-private-limited,False,2026-02-02,LOW,True,MAGNUM MI STEEL PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Panesar Steel & Power Limited,"January 29, 2026",Long Term Bank Facilities,Rs. 33.63 Cr.,IVR B+ (INC) (Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/PR_Panesar_Steel_and_Power29_Jan26_806f0fb09b.pdf,https://www.infomerics.com/pressrelease/panesar-steel--power-limited,True,2026-01-29,LOW,True,PANESAR STEEL & POWER LIMITED,LOW,WARM,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Amar Partap Steel Private Limited,"January 23, 2026",Long Term Facilities,Rs. 63.70 Cr.,IVR BB+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_amarpartap_steels_23jan26_be9d9a0221.pdf,https://www.infomerics.com/pressrelease/amar-partap-steel-private-limited,True,2026-01-23,LOW,True,AMAR PARTAP STEEL PRIVATE LIMITED,LOW,WARM,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Alankar Alloys Private Limited,"January 22, 2026",Short Term Bank Facilities (Proposed),Rs. 1.10 Cr.,IVR A4+ (INC)(Downgraded),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_alankar_alloys_22jan26_4ee64eec3e.pdf,https://www.infomerics.com/pressrelease/alankar-alloys-private-limited,True,2026-01-22,LOW,True,ALANKAR ALLOYS PRIVATE LIMITED,LOW,WARM,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sourabh Rolling Mills Private Limited,"January 22, 2026",Long Term Bank Facility,Rs. 49.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_Sourabh_Rolling_Mills_22jan26_c3ea3f30f8.pdf,https://www.infomerics.com/pressrelease/sourabh-rolling-mills-private-limited,True,2026-01-22,LOW,True,SOURABH ROLLING MILLS PRIVATE LIMITED,LOW,WARM,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
D R Steel Construction Company Private Limited,"January 21, 2026",Short Term Facility,Rs. 10.00 Cr.,IVR A4 (INC)(Downgraded),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_DR_Steel_21jan26_6b9a489379.pdf,https://www.infomerics.com/pressrelease/d-r-steel-construction-company-private-limited,True,2026-01-21,LOW,True,D R STEEL CONSTRUCTION COMPANY PRIVATE LIMITED,LOW,WARM,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
DMSONS Metals Private Limited,"January 20, 2026",Short Term Bank Facilities,Rs. 152.00 Cr.,IVR A3 (Downgraded),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_DMSONS_metals_20jan26_5d9d85cc9b.pdf,https://www.infomerics.com/pressrelease/dmsons-metals-private-limited,False,2026-01-20,LOW,True,DMSONS METALS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shree Rupanadham Steel Private Limited,"January 20, 2026",Long Term Bank Facilities,Rs. 105.32 Cr. (Reduced from Rs. 118.61 Crore),IVR BBB (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/PR_Shree_Rupanadham_Steel20_Jan26_fbf13dcfab.pdf,https://www.infomerics.com/pressrelease/shree-rupanadham-steel-private-limited,False,2026-01-20,LOW,True,SHREE RUPANADHAM STEEL PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Satyam Iron & Steel Company Private Limited,"January 16, 2026",Long Term Bank Facilities,Rs. 405.65 Cr.,IVR BBB+ (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/PR_Satyam_Iron_and_Steel_Co_16_Jan26_a3e9670252.pdf,https://www.infomerics.com/pressrelease/satyam-iron--steel-company-private-limited,False,2026-01-16,LOW,True,SATYAM IRON & STEEL COMPANY PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Saluja Steel and Power Private Limited,"January 14, 2026",Long Term Bank Facilities,Rs. 113.50 Cr. (Enhanced from Rs. 67.54 Crore and includes proposed limit of Rs. 45.42 Crore),IVR A- (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/PR_Saluja_Steel_and_Power14_Jan26_f3a45b886c.pdf,https://www.infomerics.com/pressrelease/saluja-steel-and-power-private-limited,False,2026-01-14,LOW,True,SALUJA STEEL AND POWER PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sunvik Steels Private Limited,"January 12, 2026",Short Term Bank Facilities,Rs. 15.00 Cr.,IVR A2+ (Reaffirmed),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_sunvik_steels_12jan26_2ba3d2124f.pdf,https://www.infomerics.com/pressrelease/sunvik-steels-private-limited,False,2026-01-12,LOW,True,SUNVIK STEELS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Tanmay Dhyata Steel Concast Limited,"January 8, 2026",Long Term Bank Facilities,Rs. 100.75 Cr. (Reduced from Rs. 103.18 Crore),IVR BBB (Upgraded),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Tanmay_Dhyata_Steel_8jan26_1917a826e6.pdf,https://www.infomerics.com/pressrelease/tanmay-dhyata-steel-concast-limited,False,2026-01-08,LOW,True,TANMAY DHYATA STEEL CONCAST LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rashtriya Metal Industries Limited,"January 6, 2026",Long Term Facilities,Rs. 162.00 Cr. (Enhanced from Rs. 125.00 Cr.),IVR A (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_rashtriya_metal_6jan26_7f45cdccef.pdf,https://www.infomerics.com/pressrelease/rashtriya-metal-industries-limited,False,2026-01-06,LOW,True,RASHTRIYA METAL INDUSTRIES LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Quality Steels,"January 6, 2026",Long Term Bank Facilities,Rs. 20.00 Cr.,IVR BB+ (Upgraded and Withdrawn),Stable,https://infomericstorage.blob.core.windows.net/uploads/PR_Quality_Steels06_Jan26_e74eeddfc9.pdf,https://www.infomerics.com/pressrelease/quality-steels,False,2026-01-06,LOW,True,QUALITY STEELS,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Ottimo Metals Private Limited,"January 6, 2026",Long Term Bank Facilities,-,Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/PR_Ottimo_Metals06_Jan26_7fec7a4368.pdf,https://www.infomerics.com/pressrelease/ottimo-metals-private-limited,False,2026-01-06,LOW,True,OTTIMO METALS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sunshine Steel Industries,"January 5, 2026",Long Term Bank Facility,Rs. 24.00 Cr.,IVR BB (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_sunshine_steel_5jan26_555825ba11.pdf,https://www.infomerics.com/pressrelease/sunshine-steel-industries,False,2026-01-05,LOW,True,SUNSHINE STEEL INDUSTRIES,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Himenviro Environmental Engineering Company Private Limited,"January 5, 2026",Short Term Bank Facilities,Rs. 67.50 Cr. (Enhanced from Rs. 54.50 Crore),IVR A3+ (Reaffirmed),Nil,https://infomericstorage.blob.core.windows.net/uploads/PR_Himenviro_Environmental_Engineering05_Jan26_96b79cfb01.pdf,https://www.infomerics.com/pressrelease/himenviro-environmental-engineering-company-private-limited,False,2026-01-05,LOW,True,HIMENVIRO ENVIRONMENTAL ENGINEERING COMPANY PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Euroteck Environmental Private Limited,"January 5, 2026",Short Term Bank Facilities,Rs. 71.00 Cr.,IVR A3+,Rating Watch with Developing Implications,https://infomericstorage.blob.core.windows.net/uploads/PR_Euroteck_Environmental05_Jan26_6c73a27192.pdf,https://www.infomerics.com/pressrelease/euroteck-environmental-private-limited,False,2026-01-05,LOW,True,EUROTECK ENVIRONMENTAL PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shiv krupa Steel and Alloys Private Limited,"January 2, 2026",Long Term - Short Term Bank Facilities â€“ Proposed,Rs. 5.63 Cr.,IVR BBB- / IVR A3; (Assigned),Stable/-,https://infomericstorage.blob.core.windows.net/uploads/PR_Shiv_Krupa_Steel_and_Alloys02_Jan26_d640403565.pdf,https://www.infomerics.com/pressrelease/shiv-krupa-steel-and-alloys-private-limited,False,2026-01-02,LOW,True,SHIV KRUPA STEEL AND ALLOYS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shree Shakambari Ferro Alloys Private Limited,"December 31, 2025",Long Term Bank Facility,Rs. 10.74 Cr. (reduced from Rs. 37.76 Crore),IVR BB- (Reaffirmed and Withdrawn),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Shree_Shakambari_Ferro_31dec25_3c30a6cb01.pdf,https://www.infomerics.com/pressrelease/shree-shakambari-ferro-alloys-private-limited,False,2025-12-31,LOW,True,SHREE SHAKAMBARI FERRO ALLOYS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Devgiri Forgings Private Limited,"December 30, 2025",Proposed Long Term/ Short Term Bank Facilities,Rs. 9.10 Cr. (Reduced from Rs. 25.00 Cr.),IVR BBB/ IVR A3+; (Upgraded),Stable/-,https://infomericstorage.blob.core.windows.net/uploads/PR_Devgiri_Forgings30_Dec25_84ed3099a1.pdf,https://www.infomerics.com/pressrelease/devgiri-forgings-private-limited,False,2025-12-30,LOW,True,DEVGIRI FORGINGS PRIVATE LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Mahamaya Steel Industries Limited,"December 30, 2025",Long Term Bank Facilities,Rs. 53.07 Cr. (Reduced from Rs. 57.00 Crore),IVR BBB (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_mahamaya_steel_30dec25_93f1e983de.pdf,https://www.infomerics.com/pressrelease/mahamaya-steel-industries-limited,False,2025-12-30,LOW,True,MAHAMAYA STEEL INDUSTRIES LIMITED,LOW,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
