Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC,Sector,Why Target,ACER Pitch Angle
Saraya Industries Ltd.,Non-fund based working capital limit,IND-RA,D,18-07-2025,MEDIUM,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Pentagon Assembly Automation Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,17-07-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Segno Ceramics Pvt. Ltd.,Term loans,CRISIL,B,31-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Sezon Papers Pvt. Ltd.,Term loans,CRISIL,B,31-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Panorama Electronics Pvt. Ltd.,Long term Loans,CRISIL,B,14-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Rainbow Packaging Pvt. Ltd.,Term loans,ACUITE,B,14-07-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Birma Industrial & Business Enterprise Pvt. Ltd.,Long term Loans,CRISIL,B,17-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Ishwar Cables Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,17-07-2025,MEDIUM,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Devprayag Paper Mill Pvt. Ltd.,Term loans,CRISIL,B,17-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Metropolitan Equipments & Consultants Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,16-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
T R B Industries Ltd.,Non-government debt,BRICKWORK,A 4,16-07-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Best Knitting Mills Pvt. Ltd.,Long term Loans,CRISIL,B,16-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
S & T Welcare Equipments Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,08-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Kailash Marble Industries Pvt. Ltd.,Letter Of credit,BRICKWORK,D,08-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Nik -San Engineering Co. Ltd.,Letter Of credit,CRISIL,A 4,29-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Team Ferro Alloys Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,29-07-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Venkatalakshmi Paper & Boards Pvt. Ltd.,Term loans,CARE,B,29-07-2025,MEDIUM,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Y C D Industries Ltd.,Letter Of credit,CARE,A 4,29-07-2025,MEDIUM,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Sanya Motors Pvt. Ltd.,Term loans,CRISIL,B,29-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Sharu Special Alloys Pvt. Ltd.,Letter Of credit,CRISIL,A 4,29-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Falcon Pumps Pvt. Ltd.,Bank Guarantee,ICRA,A 4+,07-08-2025,MEDIUM,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Sri Vinayaka Paper & Boards Ltd.,Fund based financial facility/instrument,BRICKWORK,D,07-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
J B F Industries Ltd.,Fund based financial facility/instrument,CARE,D,11-08-2025,MEDIUM,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Emkay Forgings Pvt. Ltd.,Long term Loans,CRISIL,B,11-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Krishnaping Alloys Ltd.,Letter Of credit,CRISIL,D,11-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Mahelka Motors Pvt. Ltd.,Term loans,CRISIL,B+,11-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Mahamaya Casting Pvt. Ltd.,Term loans,CRISIL,B,11-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Auto Ignition Ltd.,Bank Guarantee,BRICKWORK,A 4,08-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Ferrum Extreme Engineering Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,21-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Vapi Pigments Pvt. Ltd.,Long term Loans,ACUITE,B,21-07-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
N S Engineering Projects Pvt. Ltd.,Bank Guarantee,CRISIL,D,25-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Janardhan Industries Ltd.,Fund based financial facility/instrument,CRISIL,D,25-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Yuno Packaging Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,25-07-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Madhuram Industries Pvt. Ltd.,Term loans,BRICKWORK,C,25-07-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Velox Motors Pvt. Ltd.,Term loans,CRISIL,BB,07-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Aventura Components Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,07-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Sunraj Ceramic Pvt. Ltd.,Term loans,IND-RA,B,18-07-2025,MEDIUM,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Venus Alloys Pvt. Ltd.,Term loans,IND-RA,B+,18-07-2025,MEDIUM,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Neeraj Paper Agencies Ltd.,Fund based financial facility/instrument,CRISIL,B+,23-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Riddhi Casting Pvt. Ltd.,Term loans,CRISIL,B+,23-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Favourite Plus Ceramic Pvt. Ltd.,Long term Loans,CRISIL,B,23-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Rasandik Auto Components Pvt. Ltd.,Bank Guarantee,CRISIL,D,23-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Akshara Motors Pvt. Ltd.,Term loans,ICRA,B+,22-07-2025,MEDIUM,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Premier Knits Apparel (India) Pvt. Ltd.,Term loans,CRISIL,BB-,22-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Brijlaxmi Paper Products Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,19-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Akshat Plastics Pvt. Ltd.,Long term Loans,ACUITE,BB,19-08-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Blue Stampings & Forgings Ltd.,Term loans,ACUITE,B,04-08-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Verma Motors Pvt. Ltd.,Term loans,BRICKWORK,C,04-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Chatterjee Engineering Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,04-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Bend-N-Fab Engineering Pvt. Ltd.,Non-government debt,CARE,B-/A4,01-08-2025,MEDIUM,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
S K F Boilers & Driers Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,01-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Versatile Wires Ltd.,Letter Of credit,BRICKWORK,A 4,01-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Garg Industries Ltd. (Delhi),Non-fund-based financial facility/instrument,ICRA,A 4,18-08-2025,MEDIUM,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Shreeji Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A 4,14-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Canaan Engineering Pvt. Ltd.,Non-government debt,IND-RA,D,21-08-2025,MEDIUM,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
B D Motors Ltd.,Term loans,IND-RA,D,21-08-2025,MEDIUM,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Gajanan Industries Ltd.,Letter Of credit,CRISIL,A 4,21-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
R M J Motors Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB,20-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Cemcon Casting Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,20-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Bohra Industries Ltd.,Letter Of credit,BRICKWORK,D,19-08-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
H M T C Engineering Co. (Kolkata) Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,30-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
R P G Industrial Product Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,30-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Sri Vaishnaoi Automobiles (India) Pvt. Ltd.,Long term Loans,CRISIL,B,31-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Texla Plastics & Metals Pvt. Ltd.,Term loans,CRISIL,B+,31-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Tritorc Equipments Pvt. Ltd.,Term loans,CRISIL,B,31-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
V-Marc Electricals Pvt. Ltd.,Term loans,BRICKWORK,C,31-07-2025,MEDIUM,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Consite Engineering Co. Ltd.,Bank Guarantee,CARE,A 4,18-08-2025,MEDIUM,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Bium Industries Pvt. Ltd.,Short-term loan,ICRA,A 4,18-08-2025,MEDIUM,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Sudisa Foundry Pvt. Ltd.,Long term Loans,CRISIL,B,29-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Lakhani Rubber Products Pvt. Ltd.,Long term Loans,CRISIL,D,29-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
M I Alloys Pvt. Ltd.,Term loans,ACUITE,B,30-07-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Firozabad Ceramics Pvt. Ltd.,Letter Of credit,ACUITE,A 4,30-07-2025,MEDIUM,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Vamshadhara Paper Mills Ltd.,Letter Of credit,CRISIL,A 4+,30-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Lakhani Shoes & Apparels Pvt. Ltd.,Term loans,CRISIL,D,30-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
E T A Engineering Pvt. Ltd.,Short-term loan,CRISIL,D,30-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Hav Automobiles Pvt. Ltd.,Short-term loan,CRISIL,A 4,30-07-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Ess Aar Automotive Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,22-08-2025,MEDIUM,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
